month_date,boro,robbery_count,shooting_incidents,pursuit_crashes,shots_fired_incidents,pop_2020,year,month,total_gun_events,robbery_rate,shooting_rate,crash_rate,gunviol_rate
2020-02-01,Brooklyn,378,13,0,36,2736074,2020,2,49,165.78498973346484,5.701600176018632,0,21.490646817300995
2020-02-01,Queens,232,16,0,23,2405464,2020,2,39,115.73650655341339,7.981828038166441,0,19.4557058430307
2020-02-01,Bronx,316,9,3,26,1472654,2020,2,35,257.49429261727465,7.333698207454026,2.4445660691513416,28.51993747343232
2020-02-01,Staten Island,31,2,0,2,495747,2020,2,4,75.03827557201556,4.841179069162295,0,9.68235813832459
2020-03-01,Manhattan,222,9,2,15,1694251,2020,3,24,157.2376229968287,6.374498229601164,1.4165551621335917,16.9986619456031
2020-03-01,Brooklyn,278,26,4,65,2736074,2020,3,91,121.92652684101381,11.403200352037263,1.7543385156980402,39.911201232130416
2020-03-01,Queens,188,6,0,21,2405464,2020,3,27,93.78647944845568,2.9931855143124153,0,13.469334814405869
2020-03-01,Bronx,242,12,0,35,1472654,2020,3,47,197.19499624487491,9.778264276605366,0,38.29820175003769
2020-03-01,Staten Island,20,3,0,4,495747,2020,3,7,48.41179069162294,7.261768603743441,0,16.944126742068033
2020-04-01,Manhattan,178,6,1,15,1694251,2020,4,21,126.07340942988967,4.249665486400775,0.7082775810667958,14.873829202402714
2020-04-01,Brooklyn,177,25,1,57,2736074,2020,4,82,77.62947931963828,10.964615723112752,0.43858462892451006,35.963939571809824
2020-04-01,Queens,151,8,1,30,2405464,2020,4,38,75.3285021101958,3.9909140190832204,0.49886425238540255,18.956841590645297
2020-04-01,Bronx,185,15,1,34,1472654,2020,4,49,150.74824093099943,12.222830345756709,0.8148553563837806,39.927912462805246
2020-04-01,Staten Island,7,2,0,7,495747,2020,4,9,16.944126742068033,4.841179069162295,0,21.785305811230327
2020-05-01,Manhattan,181,17,0,19,1694251,2020,5,36,128.19824217309005,12.040718878135529,0,25.497992918404655
2020-05-01,Brooklyn,245,40,2,77,2736074,2020,5,117,107.45323408650498,17.543385156980403,0.8771692578490201,51.31440158416768
2020-05-01,Queens,148,17,0,31,2405464,2020,5,48,73.83190935303958,8.480692290551843,0,23.945484114499322
2020-05-01,Bronx,223,23,2,49,1472654,2020,5,72,181.7127444735831,18.741673196826955,1.6297107127675612,58.669585659632205
2020-05-01,Staten Island,15,3,1,4,495747,2020,5,7,36.30884301871721,7.261768603743441,2.4205895345811475,16.944126742068033
2020-06-01,Manhattan,207,27,1,33,1694251,2020,6,60,146.61345928082673,19.12349468880349,0.7082775810667958,42.49665486400775
2020-06-01,Brooklyn,309,86,1,138,2736074,2020,6,224,135.5226503376736,37.71827808750787,0.43858462892451006,98.24295687909026
2020-06-01,Queens,187,29,3,68,2405464,2020,6,97,93.28761519607028,14.467063319176674,1.4965927571562077,48.38983248138405
2020-06-01,Bronx,256,59,1,89,1472654,2020,6,148,208.60297123424783,48.076466026643054,0.8148553563837806,120.59859274479953
2020-06-01,Staten Island,22,4,0,10,495747,2020,6,14,53.252969760785234,9.68235813832459,0,33.888253484136065
2020-07-01,Manhattan,276,32,1,52,1694251,2020,7,84,195.48461237443564,22.664882594137467,0.7082775810667958,59.495316809610856
2020-07-01,Brooklyn,359,123,0,210,2736074,2020,7,333,157.45188178389913,53.94590935771475,0,146.04868143186187
2020-07-01,Queens,237,25,0,40,2405464,2020,7,65,118.2308278153404,12.471606309635064,0,32.426176405051166
2020-07-01,Bronx,261,53,2,87,1472654,2020,7,140,212.67724801616674,43.18733388834037,1.6297107127675612,114.07974989372929
2020-07-01,Staten Island,18,10,0,14,495747,2020,7,24,43.57061162246065,24.20589534581147,0,58.09414882994753
2020-08-01,Manhattan,325,26,0,53,1694251,2020,8,79,230.19021384670867,18.415217107736694,0,55.95392890427688
2020-08-01,Brooklyn,343,109,0,247,2736074,2020,8,356,150.43452772110695,47.80572455277159,0,156.1361278971256
2020-08-01,Queens,262,38,1,53,2405464,2020,8,91,130.70243412497547,18.956841590645297,0.49886425238540255,45.39664696707163
2020-08-01,Bronx,355,66,1,99,1472654,2020,8,165,289.2736515162421,53.78045352132951,0.8148553563837806,134.45113380332378
2020-08-01,Staten Island,22,2,1,13,495747,2020,8,15,53.252969760785234,4.841179069162295,2.4205895345811475,36.30884301871721
2020-09-01,Manhattan,268,18,0,28,1694251,2020,9,46,189.81839172590128,12.748996459202328,0,32.580768729072616
2020-09-01,Brooklyn,330,64,0,136,2736074,2020,9,200,144.73292754508833,28.069416251168644,0,87.71692578490202
2020-09-01,Queens,244,27,1,54,2405464,2020,9,81,121.72287758203822,13.469334814405869,0.49886425238540255,40.40800444321761
2020-09-01,Bronx,323,36,1,61,1472654,2020,9,97,263.19828011196114,29.334792829816102,0.8148553563837806,79.04096956922672
2020-09-01,Staten Island,20,5,0,13,495747,2020,9,18,48.41179069162294,12.102947672905735,0,43.57061162246065
2020-10-01,Manhattan,317,22,2,33,1694251,2020,10,55,224.5239931981743,15.58210678346951,1.4165551621335917,38.955266958673775
2020-10-01,Brooklyn,343,50,3,126,2736074,2020,10,176,150.43452772110695,21.929231446225504,1.3157538867735303,77.19089469071378
2020-10-01,Queens,241,26,0,52,2405464,2020,10,78,120.22628482488201,12.970470562020466,0,38.9114116860614
2020-10-01,Bronx,328,36,0,77,1472654,2020,10,113,267.27255689388005,29.334792829816102,0,92.07865527136721
2020-10-01,Staten Island,22,1,0,6,495747,2020,10,7,53.252969760785234,2.4205895345811475,0,16.944126742068033
2020-11-01,Manhattan,250,16,3,23,1694251,2020,11,39,177.06939526669896,11.332441297068733,2.1248327432003875,27.62282566160504
2020-11-01,Brooklyn,327,49,2,121,2736074,2020,11,170,143.4171736583148,21.490646817300995,0.8771692578490201,74.55938691716672
2020-11-01,Queens,211,15,1,48,2405464,2020,11,63,105.26035725331994,7.482963785781038,0.49886425238540255,31.428447900280368
2020-11-01,Bronx,344,30,2,55,1472654,2020,11,85,280.31024259602054,24.445660691513417,1.6297107127675612,69.26270529262135
2020-11-01,Staten Island,26,6,0,8,495747,2020,11,14,62.935327899109836,14.523537207486882,0,33.888253484136065
2020-12-01,Manhattan,290,21,0,23,1694251,2020,12,44,205.40049850937083,14.873829202402714,0,31.16421356693902
2020-12-01,Brooklyn,312,46,2,91,2736074,2020,12,137,136.83840422444717,20.174892930527463,0.8771692578490201,60.086094162657886
2020-12-01,Queens,220,19,2,37,2405464,2020,12,56,109.75013552478856,9.478420795322648,0.9977285047708051,27.936398133582543
2020-12-01,Bronx,331,31,2,48,1472654,2020,12,79,269.71712296303133,25.260516047897198,1.6297107127675612,64.37357315431866
2020-12-01,Staten Island,21,2,1,10,495747,2020,12,12,50.832380226204094,4.841179069162295,2.4205895345811475,29.047074414973764
2021-01-01,Manhattan,219,12,1,21,1694251,2021,1,33,155.1127902536283,8.49933097280155,0.7082775810667958,23.373160175204266
2021-01-01,Brooklyn,243,27,2,76,2736074,2021,1,103,106.57606482865594,11.841784980961773,0.8771692578490201,45.17421677922454
2021-01-01,Queens,175,13,0,41,2405464,2021,1,54,87.30124416744545,6.485235281010233,0,26.938669628811738
2021-01-01,Bronx,290,23,2,38,1472654,2021,1,61,236.3080533512964,18.741673196826955,1.6297107127675612,49.70617673941062
2021-01-01,Staten Island,10,1,0,3,495747,2021,1,4,24.20589534581147,2.4205895345811475,0,9.68235813832459
2021-02-01,Manhattan,199,14,1,26,1694251,2021,2,40,140.94723863229237,9.915886134935143,0.7082775810667958,28.331103242671837
2021-02-01,Brooklyn,225,24,2,54,2736074,2021,2,78,98.68154150801477,10.526031094188243,0.8771692578490201,34.209601056111794
2021-02-01,Queens,137,13,2,27,2405464,2021,2,40,68.34440257680015,6.485235281010233,0.9977285047708051,19.954570095416106
2021-02-01,Bronx,238,24,0,36,1472654,2021,2,60,193.93557481933982,19.556528553210732,0,48.891321383026835
2021-02-01,Staten Island,19,2,1,3,495747,2021,2,5,45.99120115704179,4.841179069162295,2.4205895345811475,12.102947672905735
2021-03-01,Manhattan,240,21,2,42,1694251,2021,3,63,169.986619456031,14.873829202402714,1.4165551621335917,44.62148760720814
2021-03-01,Brooklyn,250,40,3,88,2736074,2021,3,128,109.64615723112752,17.543385156980403,1.3157538867735303,56.13883250233729
2021-03-01,Queens,137,10,0,36,2405464,2021,3,46,68.34440257680015,4.988642523854026,0,22.947755609728517
2021-03-01,Bronx,209,26,0,49,1472654,2021,3,75,170.30476948421014,21.186239265978294,0,61.11415172878354
2021-03-01,Staten Island,13,2,0,6,495747,2021,3,8,31.467663949554918,4.841179069162295,0,19.36471627664918
2021-04-01,Manhattan,197,22,1,36,1694251,2021,4,58,139.5306834701588,15.58210678346951,0.7082775810667958,41.08009970187416
2021-04-01,Brooklyn,244,54,0,142,2736074,2021,4,196,107.01464945758046,23.683569961923546,0,85.96258726920398
2021-04-01,Queens,188,15,0,48,2405464,2021,4,63,93.78647944845568,7.482963785781038,0,31.428447900280368
2021-04-01,Bronx,260,51,0,90,1472654,2021,4,141,211.86239265978296,41.55762317557281,0,114.89460525011307
2021-04-01,Staten Island,14,6,0,13,495747,2021,4,19,33.888253484136065,14.523537207486882,0,45.99120115704179
2021-05-01,Manhattan,305,29,0,58,1694251,2021,5,87,216.02466222537277,20.54004985093708,0,61.62014955281124
2021-05-01,Brooklyn,324,57,3,148,2736074,2021,5,205,142.10141977154126,24.999323848697074,1.3157538867735303,89.90984892952457
2021-05-01,Queens,220,20,0,55,2405464,2021,5,75,109.75013552478856,9.977285047708053,0,37.41481892890519
2021-05-01,Bronx,324,63,0,126,1472654,2021,5,189,264.0131354683449,51.33588745217817,0,154.00766235653455
2021-05-01,Staten Island,18,3,0,7,495747,2021,5,10,43.57061162246065,7.261768603743441,0,24.20589534581147
2021-06-01,Manhattan,297,31,2,50,1694251,2021,6,81,210.3584415768384,21.95660501307067,1.4165551621335917,57.37048406641047
2021-06-01,Brooklyn,279,42,1,105,2736074,2021,6,147,122.36511146993833,18.420554414829425,0.43858462892451006,64.47194045190298
2021-06-01,Queens,211,32,2,61,2405464,2021,6,93,105.26035725331994,15.963656076332882,0.9977285047708051,46.39437547184244
